hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,29,1,A,A,0,2,5,74.23,2016,2,1,29
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,19,1,A,A,0,0,1,115.0,2016,2,1,14
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,70,1,A,A,0,0,2,78.3,2016,12,4,27
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,68,0,A,A,0,0,2,73.9,2016,3,1,5
City Hotel,NGA,1,0.0,0,Online TA,TA/TO,1,1,A,A,0,0,2,101.0,2016,3,1,3
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,44,1,A,A,0,0,3,78.3,2016,2,1,8
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,46,1,A,A,0,0,3,73.9,2016,3,1,2
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,84,1,A,A,0,0,3,78.3,2016,12,4,20
City Hotel,MAR,2,0.0,0,Online TA,TA/TO,6,1,D,D,0,0,3,116.0,2016,2,1,29
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,16,1,D,D,0,0,3,130.33,2016,2,1,25
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,66,0,A,A,0,0,3,80.3,2016,3,1,6
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,52,1,A,A,0,0,3,78.3,2016,2,1,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,89,0,A,A,0,0,3,80.3,2016,3,1,6
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,60,1,D,D,3,0,3,87.3,2016,1,1,22
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,16,1,A,A,0,0,3,84.33,2016,2,1,29
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,45,1,A,A,0,0,3,78.3,2016,2,1,1
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,80,0,A,A,0,0,3,80.3,2016,3,1,6
City Hotel,CZE,2,0.0,0,Online TA,TA/TO,81,1,D,D,0,0,3,96.3,2016,2,1,25
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,22,1,A,A,2,0,3,94.33,2016,2,1,14
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,16,1,D,D,0,0,3,109.33,2016,2,1,25
City Hotel,MAR,3,0.0,0,Online TA,TA/TO,6,1,A,A,0,0,3,137.0,2016,2,1,29
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,71,0,A,A,0,1,3,95.25,2016,3,1,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,11,1,A,A,0,1,3,138.0,2016,2,1,26
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,1,3,71.1,2016,1,1,24
City Hotel,FRA,2,0.0,0,Direct,Direct,74,0,A,A,0,1,3,65.75,2016,3,1,7
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,1,3,71.1,2016,1,1,30
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,65,1,A,A,0,2,3,73.95,2016,2,1,19
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,11,1,D,D,0,1,3,193.0,2016,2,1,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,70,0,A,A,0,2,3,75.95,2016,3,1,8
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,12,1,D,D,0,2,5,111.14,2016,2,1,29
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,31,1,D,D,0,6,16,98.93,2016,3,1,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,62,0,A,A,0,2,3,71.6,2016,3,1,8
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,61,0,A,A,2,2,3,79.36,2016,3,1,8
City Hotel,SVN,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,0,1,129.0,2016,2,1,26
City Hotel,SVN,1,0.0,0,Online TA,TA/TO,21,1,A,A,0,0,1,85.0,2016,2,1,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,15,1,D,D,0,0,2,88.8,2016,2,1,28
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,46,1,A,A,0,0,2,67.5,2016,1,1,24
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,58,0,A,A,0,0,2,80.3,2016,3,1,6
City Hotel,HUN,2,0.0,0,Online TA,TA/TO,61,0,A,A,2,0,2,89.5,2016,3,1,6
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,29,1,A,A,2,0,2,81.55,2016,3,1,4
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,58,0,A,A,0,0,2,80.3,2016,3,1,6
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,19,1,D,D,0,0,2,111.0,2016,2,1,16
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,71,1,A,A,0,0,2,78.3,2016,1,1,20
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,79,1,D,D,0,0,2,87.3,2016,2,1,26
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,15,1,A,A,0,0,2,114.0,2016,2,1,18
City Hotel,JPN,1,0.0,0,Online TA,TA/TO,39,1,A,A,0,0,2,76.5,2016,2,1,5
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,1,2,71.1,2016,2,1,11
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,14,1,A,A,0,1,2,97.67,2016,2,1,29
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,73,0,A,A,0,1,2,62.29,2016,3,1,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,61,1,A,A,0,1,2,78.3,2016,1,1,3
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,62,1,A,A,0,1,2,80.3,2016,3,1,1
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,19,1,A,A,0,1,2,74.64,2016,3,1,4
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,49,1,A,A,0,1,2,78.3,2016,2,1,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,62,0,A,A,0,1,2,69.5,2016,3,1,7
City Hotel,TUR,2,1.0,0,Online TA,TA/TO,29,1,A,A,0,1,2,104.73,2016,2,1,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,62,0,A,A,0,2,2,58.94,2016,3,1,8
City Hotel,CHN,0,2.0,0,Online TA,TA/TO,7,1,B,B,0,2,2,85.96,2016,3,1,1
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,8,1,B,B,1,2,2,85.96,2016,3,1,1
City Hotel,CHN,1,0.0,0,Online TA,TA/TO,14,1,A,A,0,2,7,88.33,2016,2,1,25
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,14,1,A,A,0,2,7,132.33,2016,2,1,25
City Hotel,DZA,2,0.0,0,Online TA,TA/TO,17,1,A,A,0,3,7,83.4,2016,3,1,4
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,38,1,A,A,0,2,4,73.1,2016,3,1,4
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,52,1,A,A,0,0,1,78.3,2016,1,1,16
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,4,1,D,D,0,0,1,154.0,2016,3,1,2
City Hotel,ZAF,2,0.0,0,Online TA,TA/TO,16,1,A,A,0,1,1,84.0,2016,3,1,1
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,35,1,D,D,0,1,1,95.4,2016,3,1,1
City Hotel,ESP,1,0.0,0,Online TA,TA/TO,67,0,A,A,0,1,1,57.83,2016,3,1,7
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,66,1,A,A,1,1,1,126.0,2016,2,1,27
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,80,0,A,A,0,1,1,53.97,2016,3,1,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,28,1,D,D,0,2,1,105.8,2016,2,1,16
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,48,1,A,A,0,2,1,67.5,2016,1,1,17
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,63,0,A,B,0,2,1,80.3,2016,3,1,8
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,63,1,D,D,0,2,1,87.3,2016,1,1,13
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,31,1,A,A,0,2,1,84.9,2016,2,1,12
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,63,0,A,B,0,2,1,80.3,2016,3,1,8
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,9,1,D,D,0,2,1,92.0,2016,2,1,26
City Hotel,PRT,3,0.0,0,Offline TA/TO,TA/TO,42,1,A,A,0,2,1,106.2,2016,2,1,2
City Hotel,USA,2,0.0,0,Online TA,TA/TO,4,1,D,D,0,2,1,118.0,2016,3,1,4
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,50,1,B,B,0,2,2,67.66,2016,3,1,4
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,81,0,A,A,0,2,2,75.95,2016,3,1,9
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,64,0,A,A,0,2,2,71.6,2016,3,1,9
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,50,1,B,B,1,2,2,65.66,2016,2,1,9
City Hotel,PAK,3,0.0,0,Online TA,TA/TO,31,1,D,D,0,2,3,119.1,2016,3,1,5
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,40,1,A,A,0,2,3,81.9,2016,2,1,18
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,60,0,D,D,0,2,3,84.45,2016,3,1,10
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,50,1,A,A,0,2,5,63.75,2016,1,1,26
City Hotel,PAK,1,0.0,0,Online TA,TA/TO,60,1,A,A,0,2,6,63.75,2016,2,1,8
City Hotel,AGO,1,0.0,0,Online TA,TA/TO,12,1,A,A,0,2,6,92.63,2016,3,1,5
City Hotel,ITA,1,0.0,0,Online TA,TA/TO,10,1,A,A,0,1,0,79.0,2016,3,1,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,29,1,D,D,0,2,0,100.7,2016,2,1,16
City Hotel,CHN,1,0.0,0,Online TA,TA/TO,20,1,A,A,0,2,1,85.0,2016,2,1,15
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,53,1,D,D,0,2,1,96.3,2016,3,1,4
City Hotel,CZE,2,0.0,0,Online TA,TA/TO,64,0,A,A,2,2,2,83.48,2016,3,1,10
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,77,0,A,A,0,2,2,78.2,2016,3,1,10
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,42,1,A,A,0,2,2,80.76,2016,2,1,3
City Hotel,ITA,1,0.0,0,Online TA,TA/TO,90,0,A,A,1,2,3,74.95,2016,3,1,11
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,90,0,D,D,0,2,3,84.45,2016,3,1,11
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,2,3,116.1,2016,1,1,29
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,60,1,A,A,0,2,5,82.95,2016,1,1,7
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,56,1,D,D,0,2,5,82.45,2016,3,1,3
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,1,0,91.0,2016,2,1,15
City Hotel,CHE,1,0.0,0,Online TA,TA/TO,83,0,A,A,0,1,1,59.6,2016,3,1,9
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,10,1,A,A,0,1,2,79.0,2016,3,1,4
City Hotel,TUR,2,0.0,0,Online TA,TA/TO,5,1,A,A,0,1,2,89.0,2016,3,1,4
City Hotel,ITA,1,0.0,0,Online TA,TA/TO,12,1,A,A,0,1,2,85.0,2016,3,1,3
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,80,1,A,A,0,1,2,78.3,2016,12,4,19
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,11,1,A,A,0,1,2,54.8,2016,2,1,29
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,49,1,A,A,0,1,2,78.3,2016,1,1,20
City Hotel,RUS,1,0.0,0,Online TA,TA/TO,48,1,A,A,0,1,2,72.9,2016,1,1,19
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,49,1,D,D,0,1,2,87.3,2016,1,1,20
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,1,2,81.9,2016,2,1,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,92,0,A,A,0,1,2,80.3,2016,3,1,10
City Hotel,PRT,1,0.0,0,Corporate,TA/TO,1,1,D,D,0,1,3,75.0,2016,3,1,6
City Hotel,POL,2,0.0,0,Online TA,TA/TO,48,1,A,A,1,1,3,73.95,2016,2,1,14
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,76,0,A,A,0,1,3,65.75,2016,3,1,11
City Hotel,CHE,1,0.0,0,Online TA,TA/TO,93,0,A,A,0,1,3,54.24,2016,3,1,11
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,45,1,A,A,0,1,3,63.75,2016,2,1,21
City Hotel,GEO,2,0.0,0,Online TA,TA/TO,3,1,A,A,0,1,4,90.6,2016,3,1,4
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,90,1,A,A,0,1,4,73.95,2016,3,1,4
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,62,1,A,A,0,1,4,72.75,2016,2,1,16
City Hotel,GEO,2,0.0,0,Online TA,TA/TO,3,1,A,A,0,1,4,92.6,2016,3,1,7
City Hotel,UKR,2,1.0,0,Online TA,TA/TO,7,1,A,A,2,1,5,169.17,2016,3,1,4
City Hotel,AZE,2,2.0,0,Online TA,TA/TO,16,1,B,B,0,0,1,83.03,2016,3,1,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,45,1,A,A,0,0,1,67.5,2016,1,1,24
City Hotel,AZE,2,2.0,0,Online TA,TA/TO,15,1,B,B,0,0,1,83.03,2016,3,1,2
City Hotel,PRT,1,0.0,0,Corporate,TA/TO,0,1,D,D,0,0,2,75.0,2016,3,1,8
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,5,1,A,A,0,0,3,101.0,2016,3,1,4
City Hotel,PRT,2,0.0,0,Direct,Direct,17,1,A,A,0,0,3,98.0,2016,2,1,29
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,31,1,D,D,0,0,3,114.3,2016,3,1,3
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,38,1,A,A,0,0,4,81.9,2016,2,1,1
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,72,1,D,D,0,0,4,82.45,2016,2,1,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,16,1,A,A,0,0,4,83.5,2016,2,1,22
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,80,0,A,A,0,0,4,75.95,2016,3,1,12
City Hotel,BRA,1,0.0,0,Online TA,TA/TO,63,1,A,A,0,0,4,63.75,2016,1,1,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,49,1,A,A,0,0,4,63.75,2016,1,1,19
City Hotel,CPV,1,0.0,0,Online TA,TA/TO,43,1,A,A,1,1,5,68.47,2016,2,1,12
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,2,5,81.9,2016,2,1,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,36,1,A,A,0,2,5,71.1,2016,2,1,2
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,25,1,A,A,2,2,5,81.86,2016,3,1,1
City Hotel,PRT,1,0.0,0,Corporate,Corporate,2,1,A,A,0,0,1,88.0,2016,3,1,9
City Hotel,HUN,2,0.0,0,Online TA,TA/TO,31,1,A,A,0,0,1,81.9,2016,2,1,21
City Hotel,PRT,2,0.0,0,Corporate,Corporate,2,0,A,A,1,0,1,40.0,2016,3,1,10
City Hotel,PRT,1,0.0,0,Corporate,Corporate,1,0,A,A,0,0,1,40.0,2016,3,1,10
City Hotel,SGP,2,0.0,0,Online TA,TA/TO,59,1,A,A,0,0,2,67.5,2016,1,1,22
City Hotel,USA,2,0.0,0,Online TA,TA/TO,70,1,A,A,0,0,2,67.5,2016,1,1,13
City Hotel,USA,2,2.0,0,Online TA,TA/TO,30,1,B,B,0,0,3,77.5,2016,2,1,11
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,81,0,A,A,0,0,3,67.5,2016,3,1,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,94,0,D,D,0,0,3,96.3,2016,3,1,12
City Hotel,PRT,2,0.0,0,Groups,TA/TO,8,1,A,A,0,0,3,100.0,2016,3,1,3
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,19,1,A,A,0,0,3,85.0,2016,3,1,9
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,66,0,D,D,0,0,3,96.3,2016,3,1,12
City Hotel,USA,2,2.0,0,Online TA,TA/TO,29,1,B,B,0,0,3,77.5,2016,2,1,12
City Hotel,HUN,2,0.0,0,Online TA,TA/TO,52,1,A,A,0,0,4,63.75,2016,1,1,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,36,1,A,A,0,0,4,63.06,2016,3,1,5
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,62,1,A,A,0,0,4,63.75,2016,1,1,28
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,0,4,93.5,2016,3,1,4
City Hotel,USA,1,0.0,0,Online TA,TA/TO,87,0,A,A,0,1,4,53.67,2016,3,1,14
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,64,1,A,A,0,1,4,73.95,2016,1,1,15
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,35,1,A,A,0,2,5,81.9,2016,2,1,3
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,2,6,63.75,2016,1,1,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,60,1,A,A,0,0,1,76.5,2016,3,1,6
City Hotel,PRT,2,0.0,0,Complementary,Direct,0,1,G,A,1,0,1,0.0,2016,3,1,10
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,36,1,A,A,0,0,1,81.9,2016,2,1,25
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,65,0,A,A,0,0,1,76.5,2016,3,1,11
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,36,1,A,A,0,0,1,81.9,2016,2,1,3
City Hotel,USA,1,0.0,0,Online TA,TA/TO,35,1,A,A,0,0,1,71.1,2016,2,1,4
City Hotel,USA,2,0.0,0,Online TA,TA/TO,2,1,A,A,0,0,1,89.0,2016,3,1,10
City Hotel,COL,1,0.0,0,Online TA,TA/TO,6,1,A,A,0,0,2,93.0,2016,3,1,6
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,67,0,A,A,2,0,3,67.5,2016,3,1,13
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,67,0,A,A,0,0,3,78.3,2016,3,1,13
City Hotel,AUT,2,0.0,0,Online TA,TA/TO,64,0,D,D,0,0,3,87.3,2016,3,1,13
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,86,0,D,D,0,0,3,87.3,2016,3,1,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,47,1,D,D,0,0,3,91.8,2016,2,1,2
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,61,1,D,D,0,0,3,87.3,2016,2,1,16
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,74,0,D,D,0,0,3,89.3,2016,3,1,13
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,67,0,A,B,1,0,3,69.5,2016,3,1,13
City Hotel,AUT,2,0.0,0,Online TA,TA/TO,64,0,D,D,0,0,3,89.3,2016,3,1,13
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,30,1,A,A,0,0,3,98.1,2016,3,1,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,60,1,D,D,0,0,3,87.3,2016,1,1,24
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,59,1,D,D,0,1,3,82.45,2016,1,1,19
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,39,1,A,A,0,1,3,51.28,2016,2,1,11
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,68,1,A,A,0,1,3,73.95,2016,1,1,19
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,67,0,A,A,0,1,3,75.95,2016,3,1,14
City Hotel,CZE,2,0.0,0,Online TA,TA/TO,69,0,A,A,0,1,3,69.6,2016,3,1,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,67,0,A,A,0,1,3,73.95,2016,3,1,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,23,1,A,A,0,1,3,96.0,2016,2,1,24
City Hotel,CN,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,2,3,81.9,2016,3,1,3
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,67,0,A,A,0,2,3,63.75,2016,3,1,15
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,15,1,A,A,0,2,4,88.0,2016,3,1,4
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,27,1,A,A,0,2,5,77.2,2016,2,1,13
City Hotel,AGO,3,0.0,0,Online TA,TA/TO,34,1,D,D,0,3,8,118.96,2016,3,1,10
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,64,1,A,A,0,6,13,70.46,2016,1,1,6
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,0,1,71.1,2016,3,1,7
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,17,1,A,A,2,0,1,97.0,2016,3,1,5
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,6,1,A,A,0,0,2,127.0,2016,3,1,5
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,68,0,A,D,1,0,2,67.5,2016,3,1,13
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,45,1,A,A,0,0,2,71.1,2016,3,1,11
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,65,0,A,A,0,0,2,78.3,2016,3,1,13
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,0,2,71.1,2016,3,1,11
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,68,0,A,A,1,0,2,67.5,2016,3,1,13
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,17,1,A,A,0,0,2,97.0,2016,3,1,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,45,1,A,A,0,0,2,71.1,2016,2,1,20
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,68,0,A,A,1,0,2,67.5,2016,3,1,13
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,6,1,A,A,0,0,2,118.0,2016,3,1,9
City Hotel,ARG,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,1,2,76.5,2016,2,1,2
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,64,0,A,A,0,1,2,51.97,2016,3,1,14
City Hotel,NLD,2,1.0,0,Online TA,TA/TO,4,1,A,A,0,1,2,127.0,2016,3,1,7
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,39,1,A,A,0,1,2,76.5,2016,2,1,2
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,17,1,A,A,0,1,2,97.0,2016,2,1,25
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,133,1,B,B,0,1,2,75.0,2016,3,1,11
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,74,0,A,A,0,1,2,78.3,2016,3,1,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,8,1,D,D,0,1,2,124.0,2016,3,1,3
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,24,1,A,A,0,1,2,97.67,2016,2,1,20
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,36,1,D,D,0,1,2,114.3,2016,2,1,16
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,87,0,A,A,0,1,2,51.97,2016,3,1,14
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,57,1,A,A,0,1,2,67.5,2016,1,1,17
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,34,1,A,A,0,1,2,80.1,2016,3,1,4
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,38,1,A,A,0,1,2,76.5,2016,2,1,18
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,69,0,A,A,0,1,2,48.6,2016,3,1,14
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,31,1,D,D,0,1,2,95.4,2016,2,1,9
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,5,1,A,A,0,1,2,109.0,2016,3,1,6
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,57,1,A,A,0,1,2,78.3,2016,1,1,14
City Hotel,GBR,2,2.0,0,Online TA,TA/TO,62,1,B,B,0,1,2,139.05,2016,1,1,11
City Hotel,POL,2,0.0,0,Direct,Direct,67,0,A,A,0,1,2,67.5,2016,3,1,14
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,64,0,A,A,0,1,2,48.51,2016,3,1,14
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,40,1,A,A,0,2,2,71.1,2016,1,1,31
City Hotel,TUR,2,0.0,0,Online TA,TA/TO,50,1,D,D,0,2,2,82.45,2016,1,1,25
City Hotel,CHN,1,0.0,0,Online TA,TA/TO,37,1,A,A,0,2,2,76.5,2016,2,1,3
City Hotel,TUR,2,0.0,0,Online TA,TA/TO,50,1,A,A,0,2,2,63.75,2016,1,1,25
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,38,1,A,A,0,2,2,81.9,2016,2,1,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,2,2,54.09,2016,1,1,21
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,64,1,A,A,0,2,2,73.95,2016,1,1,10
City Hotel,AGO,1,0.0,0,Online TA,TA/TO,7,1,A,A,0,2,4,103.0,2016,3,1,7
City Hotel,PRT,2,0.0,0,Direct,Direct,75,1,A,A,2,0,1,71.1,2016,3,1,8
City Hotel,USA,2,2.0,0,Online TA,TA/TO,69,1,F,F,1,1,1,150.3,2016,1,1,8
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,45,1,A,A,0,1,1,71.1,2016,2,1,3
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,36,1,D,D,0,1,1,114.3,2016,2,1,25
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,97,1,A,A,0,1,1,78.3,2016,2,1,22
City Hotel,USA,2,0.0,0,Online TA,TA/TO,69,1,A,A,1,1,1,72.9,2016,1,1,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,29,1,A,A,0,1,1,84.55,2016,2,1,12
City Hotel,RUS,1,0.0,0,Online TA,TA/TO,23,1,A,A,0,2,1,85.67,2016,3,1,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,83,0,A,A,0,2,1,78.3,2016,3,1,15
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,70,1,A,A,0,2,1,78.3,2016,1,1,3
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,15,1,A,A,0,2,1,103.0,2016,2,1,29
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,70,1,A,A,0,2,1,67.5,2016,1,1,3
City Hotel,FRA,1,0.0,0,Online TA,TA/TO,15,1,A,A,0,2,1,97.0,2016,2,1,28
City Hotel,FRA,1,0.0,0,Online TA,TA/TO,31,1,D,D,0,2,2,95.4,2016,3,1,12
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,64,1,A,A,0,2,2,63.75,2016,1,1,8
