hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
Resort Hotel,ESP,2,1.0,0,Offline TA/TO,TA/TO,34,0,A,D,1,2,1,32.5,2015,12,4,30
Resort Hotel,POL,2,0.0,0,Online TA,TA/TO,1,0,D,D,0,0,1,65.0,2015,12,4,30
Resort Hotel,ESP,2,2.0,0,Offline TA/TO,TA/TO,45,0,C,C,0,2,3,46.0,2015,12,4,30
Resort Hotel,DEU,2,0.0,0,Online TA,TA/TO,7,0,A,A,0,2,2,55.0,2015,12,4,30
Resort Hotel,FRA,2,0.0,0,Direct,Direct,4,0,E,F,1,2,1,81.0,2015,12,4,30
Resort Hotel,FRA,2,1.0,0,Direct,Direct,44,0,H,H,2,2,2,143.5,2015,12,4,30
Resort Hotel,DEU,1,1.0,0,Online TA,TA/TO,25,0,A,A,1,2,5,42.35,2015,12,4,30
Resort Hotel,ESP,3,0.0,0,Offline TA/TO,TA/TO,46,0,A,D,0,2,2,36.4,2015,12,4,30
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,0,0,D,D,1,1,1,52.0,2015,12,4,30
Resort Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,36,0,E,E,0,4,6,91.92,2015,12,4,30
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,0,0,A,D,0,0,1,85.0,2015,12,4,30
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,0,A,D,1,0,1,65.0,2015,12,4,30
Resort Hotel,SWE,2,0.0,0,Online TA,TA/TO,0,0,E,E,0,1,1,81.0,2015,12,4,30
Resort Hotel,DEU,1,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,0,2,5,36.8,2015,12,4,30
Resort Hotel,PRT,2,1.0,1,Direct,Direct,23,0,C,C,2,2,1,104.0,2015,12,4,30
Resort Hotel,PRT,2,0.0,0,Direct,Direct,5,0,D,D,0,1,1,58.0,2015,12,4,30
Resort Hotel,PRT,2,1.0,0,Direct,Direct,0,0,A,A,0,0,1,65.0,2015,12,4,30
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,0,E,E,0,0,1,65.0,2015,12,4,30
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,22,0,A,A,0,2,3,46.0,2015,12,4,31
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,178,0,D,D,1,2,2,54.41,2015,12,4,31
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,16,0,D,D,0,2,6,72.5,2015,12,4,31
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,33,0,D,D,0,1,2,43.38,2015,12,4,31
Resort Hotel,ESP,2,0.0,0,Direct,Direct,30,0,A,D,0,0,1,50.0,2015,12,4,31
Resort Hotel,IRL,2,0.0,0,Direct,Direct,93,0,E,F,0,0,1,102.6,2015,12,4,31
Resort Hotel,PRT,2,0.0,0,Direct,Direct,23,0,D,D,0,0,1,58.0,2015,12,4,31
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,28,0,A,A,0,1,2,61.0,2015,12,4,31
Resort Hotel,ITA,2,0.0,0,Online TA,TA/TO,17,0,A,D,0,2,2,55.0,2015,12,4,31
Resort Hotel,PRT,2,0.0,0,Direct,Direct,7,0,A,F,0,0,2,31.0,2015,12,4,31
Resort Hotel,PRT,2,0.0,0,Direct,Direct,3,0,F,F,0,0,3,110.2,2015,1,1,3
Resort Hotel,ESP,2,0.0,0,Online TA,TA/TO,0,0,F,F,1,0,2,105.11,2015,12,4,31
Resort Hotel,PRT,2,0.0,0,Direct,Direct,6,0,A,A,0,2,2,106.0,2015,12,4,31
Resort Hotel,PRT,2,2.0,0,Direct,Direct,0,0,H,H,1,0,3,139.33,2015,1,1,3
Resort Hotel,BEL,2,0.0,0,Online TA,TA/TO,113,0,A,A,0,0,3,59.73,2015,1,1,1
Resort Hotel,PRT,2,0.0,0,Complementary,Direct,11,0,F,F,0,0,3,2.0,2015,1,1,1
Resort Hotel,BEL,2,0.0,0,Direct,Direct,0,0,F,F,0,0,1,284.0,2015,1,1,1
Resort Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,D,0,0,1,124.0,2015,1,1,1
Resort Hotel,PRT,3,1.0,0,Online TA,TA/TO,16,0,H,H,0,0,2,155.0,2015,1,1,1
Resort Hotel,PRT,3,1.0,0,Direct,Direct,131,0,G,G,0,1,3,107.05,2015,1,1,1
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,82,0,A,D,0,0,3,126.01,2015,1,1,1
Resort Hotel,PRT,2,0.0,0,Direct,Direct,74,0,A,D,0,0,3,145.67,2015,1,1,1
Resort Hotel,PRT,2,0.0,0,Direct,Direct,88,0,A,D,0,0,3,164.67,2015,1,1,1
Resort Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,304,0,D,D,0,0,2,89.55,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,47,0,D,D,0,0,3,139.48,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,36,0,D,D,0,0,3,188.33,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,42,0,E,F,0,0,3,198.33,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,37,0,D,D,0,0,3,182.33,2015,1,1,2
Resort Hotel,PRT,2,1.0,0,Direct,Direct,37,0,D,D,2,0,3,224.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,64,0,D,D,0,0,3,135.28,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,70,0,E,E,3,0,3,169.48,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,42,0,E,F,0,0,3,192.33,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,37,0,D,D,0,0,3,188.33,2015,1,1,2
Resort Hotel,PRT,2,1.0,0,Direct,Direct,38,0,E,E,2,0,4,192.54,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,90,0,A,D,1,0,3,158.67,2015,1,1,2
Resort Hotel,GBR,2,0.0,0,Online TA,TA/TO,152,0,D,D,0,2,5,48.98,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,61,0,A,D,0,0,3,150.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,14,0,A,A,0,0,4,135.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,14,0,A,A,0,0,4,129.0,2015,1,1,2
Resort Hotel,PRT,2,2.0,0,Online TA,TA/TO,21,0,G,G,0,0,2,157.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,14,0,A,E,0,0,3,166.67,2015,1,1,2
Resort Hotel,PRT,2,1.0,1,Direct,Direct,14,0,C,C,0,0,3,166.67,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,77,0,E,E,0,0,4,142.0,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Direct,Direct,13,0,E,E,0,0,3,198.33,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Groups,Direct,112,0,A,A,0,0,3,224.67,2015,1,1,2
Resort Hotel,PRT,1,0.0,0,Groups,Direct,112,0,A,A,1,0,3,155.67,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Groups,Direct,112,0,D,D,0,0,3,237.33,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Groups,Direct,112,0,E,E,0,0,3,245.33,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Groups,Direct,112,0,A,A,1,0,3,224.67,2015,1,1,2
Resort Hotel,PRT,1,0.0,0,Groups,Direct,112,0,D,D,1,0,3,168.67,2015,1,1,2
Resort Hotel,PRT,1,0.0,0,Groups,Direct,112,0,A,A,2,0,3,155.67,2015,1,1,2
Resort Hotel,PRT,3,0.0,0,Online TA,TA/TO,70,0,H,H,1,2,8,203.95,2015,1,1,2
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,44,0,E,F,0,0,3,163.48,2015,1,1,3
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,41,0,D,D,0,0,3,145.87,2015,1,1,3
Resort Hotel,CHE,2,0.0,0,Offline TA/TO,TA/TO,53,0,D,D,0,2,5,65.43,2015,1,1,3
Resort Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,49,0,D,D,0,0,3,151.87,2015,1,1,3
Resort Hotel,DEU,2,0.0,0,Online TA,TA/TO,59,0,D,F,1,2,6,71.18,2015,1,1,3
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,2,0,E,E,0,0,3,110.67,2015,1,1,3
Resort Hotel,PRT,2,0.0,0,Direct,Direct,48,0,D,D,1,0,3,153.67,2015,1,1,3
Resort Hotel,PRT,2,0.0,1,Direct,Direct,71,0,A,A,1,0,3,73.4,2015,1,1,3
Resort Hotel,PRT,2,0.0,0,Direct,Direct,120,0,D,D,5,0,3,127.27,2015,1,1,3
Resort Hotel,PRT,2,0.0,0,Direct,Direct,42,0,D,D,0,0,4,150.0,2015,1,1,3
Resort Hotel,USA,2,0.0,0,Online TA,TA/TO,2,0,A,A,0,0,3,72.93,2015,1,1,3
Resort Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,90,0,A,A,0,2,5,41.53,2015,1,1,3
Resort Hotel,IRL,2,0.0,0,Online TA,TA/TO,100,0,G,G,0,3,9,108.26,2015,1,1,4
Resort Hotel,PRT,2,0.0,0,Direct,Direct,8,0,A,F,2,1,5,104.33,2015,1,1,4
Resort Hotel,PRT,1,0.0,0,Direct,Direct,89,0,A,D,0,1,4,109.2,2015,1,1,4
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,2,0,E,E,0,1,3,101.0,2015,1,1,4
Resort Hotel,NLD,2,0.0,0,Online TA,TA/TO,100,0,G,G,0,3,9,84.37,2015,1,1,4
Resort Hotel,FRA,2,0.0,0,Online TA,TA/TO,38,0,D,F,0,2,4,86.83,2015,1,1,6
Resort Hotel,PRT,1,0.0,0,Direct,Direct,75,0,A,A,2,2,7,49.0,2015,1,1,7
Resort Hotel,PRT,2,0.0,0,Online TA,TA/TO,24,0,E,E,0,8,20,56.17,2015,1,1,14
Resort Hotel,GBR,2,0.0,0,Groups,Direct,277,0,D,E,1,2,5,68.74,2015,10,4,13
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,6,0,A,A,0,0,2,0.0,2015,7,3,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,88,1,A,A,0,0,4,76.5,2015,7,3,1
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,65,1,A,A,0,0,4,68.0,2015,4,2,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,92,1,A,A,0,2,4,76.5,2015,6,2,23
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,100,1,A,A,0,0,2,76.5,2015,4,2,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,79,1,A,A,0,0,3,76.5,2015,6,2,25
City Hotel,PRT,1,0.0,0,Groups,TA/TO,3,0,A,A,1,0,3,58.67,2015,7,3,5
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,63,1,A,A,0,1,3,68.0,2015,6,2,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,62,1,A,A,0,2,3,76.5,2015,7,3,2
City Hotel,PRT,2,0.0,0,Groups,TA/TO,43,0,A,A,0,0,2,86.0,2015,7,3,5
City Hotel,PRT,2,0.0,0,Groups,TA/TO,43,0,A,A,1,0,2,43.0,2015,7,3,5
City Hotel,PRT,1,0.0,0,Groups,TA/TO,4,0,A,A,0,0,2,63.0,2015,7,3,5
City Hotel,PRT,2,0.0,0,Groups,TA/TO,43,1,A,A,0,0,2,86.0,2015,6,2,29
City Hotel,PRT,1,0.0,0,Groups,TA/TO,43,0,A,A,1,0,2,63.0,2015,7,3,5
City Hotel,PRT,1,0.0,0,Groups,TA/TO,43,1,A,A,0,0,2,63.0,2015,6,2,16
City Hotel,PRT,1,0.0,0,Groups,TA/TO,43,1,A,A,0,0,2,63.0,2015,6,2,29
City Hotel,PRT,2,0.0,0,Groups,TA/TO,43,1,A,A,0,0,2,86.0,2015,6,2,16
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,97,1,A,A,0,0,2,63.75,2015,6,2,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,80,1,A,A,0,1,2,76.5,2015,4,2,17
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,60,0,A,A,1,2,5,60.27,2015,7,3,10
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,106,1,A,A,0,1,1,68.0,2015,6,2,1
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,68,1,A,A,0,2,1,68.0,2015,6,2,23
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,92,1,A,A,1,2,1,76.5,2015,6,2,15
City Hotel,PRT,1,0.0,0,Groups,TA/TO,18,0,A,A,0,2,2,60.0,2015,7,3,8
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,71,1,A,A,1,2,1,55.8,2015,6,2,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,85,1,A,A,0,2,1,52.36,2015,6,2,20
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,92,1,A,A,0,2,3,49.74,2015,7,3,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,75,1,A,A,0,1,1,76.5,2015,6,2,20
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,92,1,A,A,0,1,3,68.0,2015,4,2,21
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,89,1,A,A,0,1,4,68.0,2015,6,2,20
City Hotel,PRT,2,0.0,1,Online TA,TA/TO,100,1,A,A,0,1,4,93.6,2015,6,2,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,83,1,A,A,0,2,5,76.5,2015,5,2,22
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,72,1,A,A,0,3,6,76.5,2015,6,2,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,111,1,A,A,0,1,2,76.5,2015,7,3,6
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,86,1,A,A,0,1,3,76.5,2015,6,2,17
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,73,1,A,A,0,0,4,68.0,2015,6,2,27
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,92,1,A,A,0,0,4,68.0,2015,6,2,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,55,1,A,A,1,0,4,81.0,2015,6,2,27
City Hotel,PRT,2,1.0,0,Offline TA/TO,TA/TO,69,0,A,A,0,0,2,76.08,2015,7,3,9
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,76,1,A,A,0,0,3,76.5,2015,6,2,17
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,76,1,A,A,0,0,3,76.5,2015,6,2,17
City Hotel,PRT,2,0.0,0,Complementary,TA/TO,79,1,A,A,0,0,3,37.33,2015,6,2,16
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,0,0,4,76.5,2015,6,2,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,55,1,A,A,1,0,4,90.0,2015,6,2,27
City Hotel,PRT,2,0.0,0,Direct,Direct,63,1,B,B,0,2,5,45.0,2015,7,3,7
City Hotel,PRT,2,0.0,0,Direct,Direct,63,1,B,B,2,2,5,45.0,2015,7,3,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,77,1,A,A,0,2,5,76.5,2015,7,3,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,54,0,A,A,0,2,8,62.37,2015,7,3,17
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,90,1,A,A,0,5,15,48.6,2015,4,2,8
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,90,1,A,A,0,5,15,48.6,2015,4,2,11
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,117,1,A,A,0,5,15,48.6,2015,4,2,8
City Hotel,PRT,2,0.0,0,Groups,TA/TO,6,0,A,A,0,0,2,62.0,2015,7,3,10
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,105,1,A,A,0,0,2,76.5,2015,4,2,5
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,51,0,A,A,0,1,4,67.5,2015,7,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,97,1,A,A,0,1,4,76.5,2015,6,2,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,72,0,A,A,0,1,4,76.5,2015,7,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,72,1,A,A,0,2,5,76.5,2015,6,2,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,0,2,8,68.85,2015,5,2,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,63,1,A,A,0,2,8,68.85,2015,5,2,7
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,24,1,A,A,0,0,2,100.0,2015,6,2,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,89,1,A,A,0,0,3,76.5,2015,6,2,27
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,92,0,A,A,0,2,3,58.9,2015,7,3,14
City Hotel,PRT,2,0.0,0,Groups,TA/TO,84,1,A,A,0,0,1,63.75,2015,6,2,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,65,1,A,A,0,0,2,68.85,2015,7,3,1
City Hotel,PRT,2,0.0,0,Direct,Direct,85,1,A,A,0,1,2,76.5,2015,7,3,10
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,115,1,A,A,0,2,3,68.0,2015,5,2,25
City Hotel,PRT,2,2.0,0,Offline TA/TO,TA/TO,67,0,A,A,1,2,3,106.25,2015,7,3,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,87,1,A,A,0,3,7,58.9,2015,6,2,1
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,71,0,A,A,1,0,1,51.96,2015,7,3,12
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,0,0,1,75.0,2015,7,3,12
City Hotel,PRT,3,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,0,0,1,104.0,2015,7,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,109,1,A,A,0,2,1,76.5,2015,6,2,27
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,96,0,A,A,0,2,1,94.5,2015,7,3,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,65,1,A,A,0,2,1,76.5,2015,6,2,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,114,1,A,A,0,2,1,76.5,2015,5,2,11
City Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,96,1,A,A,0,2,1,94.5,2015,6,2,23
City Hotel,PRT,3,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,0,2,1,138.5,2015,7,3,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,0,A,A,0,2,1,55.96,2015,7,3,14
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,0,2,1,72.5,2015,7,3,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,66,0,A,A,0,2,1,58.9,2015,7,3,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,69,1,A,A,1,2,0,76.5,2015,7,3,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,59,1,A,A,0,2,4,76.5,2015,6,2,15
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,96,0,A,A,0,1,0,63.75,2015,7,3,14
City Hotel,PRT,2,0.0,0,Direct,Direct,60,1,A,A,0,1,0,76.5,2015,7,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,122,1,A,A,0,1,0,76.5,2015,6,2,17
City Hotel,PRT,2,0.0,0,Direct,Direct,60,1,A,A,0,1,0,91.33,2015,7,3,13
City Hotel,PRT,2,1.0,0,Direct,Direct,60,1,A,A,0,1,0,91.33,2015,7,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,123,1,A,A,0,1,0,76.5,2015,6,2,30
City Hotel,PRT,1,0.0,0,Direct,Direct,60,1,A,A,0,1,0,67.15,2015,7,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,73,1,A,A,0,1,2,76.5,2015,7,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,77,1,A,A,0,1,2,76.5,2015,6,2,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,123,1,A,A,0,1,3,76.5,2015,3,1,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,94,1,A,A,0,0,3,76.5,2015,6,2,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,120,1,A,A,0,0,5,76.5,2015,7,3,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,94,1,A,A,0,2,7,55.96,2015,7,3,7
City Hotel,PRT,2,0.0,0,Direct,Direct,0,1,A,F,0,0,1,0.0,2015,7,3,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,79,1,A,A,0,0,4,85.5,2015,6,2,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,92,1,D,D,0,0,4,89.25,2015,7,3,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,92,1,D,D,0,0,4,89.25,2015,5,2,8
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,125,1,A,A,0,2,4,76.5,2015,6,2,20
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,F,A,4,2,5,0.0,2015,7,3,22
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,62,1,A,A,0,2,7,68.0,2015,7,3,2
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,109,1,A,A,0,2,7,68.0,2015,5,2,27
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,109,1,A,A,0,0,1,76.5,2015,5,2,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,109,1,A,A,0,0,1,76.5,2015,5,2,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,80,1,A,A,0,0,2,76.5,2015,4,2,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,122,1,A,A,0,0,2,85.5,2015,7,3,16
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,82,1,A,A,0,2,5,76.5,2015,6,2,17
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,82,1,A,A,0,0,3,76.5,2015,7,3,16
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,107,1,A,A,0,0,2,52.36,2015,7,3,13
City Hotel,PRT,1,0.0,0,Groups,TA/TO,18,0,A,A,0,1,1,57.5,2015,7,3,20
City Hotel,PRT,3,0.0,0,Groups,TA/TO,18,0,A,A,0,1,1,108.75,2015,7,3,20
City Hotel,PRT,2,0.0,0,Groups,TA/TO,18,0,A,A,0,1,1,75.0,2015,7,3,20
City Hotel,PRT,1,0.0,0,Groups,TA/TO,18,0,A,A,0,1,1,0.0,2015,7,3,20
City Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,103,1,A,A,0,2,1,94.5,2015,7,3,16
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,103,0,A,A,1,2,1,72.5,2015,7,3,21
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,103,0,A,A,0,2,1,94.5,2015,7,3,21
City Hotel,PRT,3,0.0,0,Offline TA/TO,TA/TO,103,0,A,A,1,2,1,138.5,2015,7,3,21
City Hotel,PRT,2,0.0,0,Groups,TA/TO,12,0,A,A,0,2,2,62.0,2015,7,3,22
City Hotel,PRT,1,0.0,0,Groups,TA/TO,12,0,A,A,0,2,2,0.0,2015,7,3,22
City Hotel,PRT,2,0.0,0,Groups,TA/TO,12,1,A,A,0,2,2,62.0,2015,7,3,18
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,88,1,A,A,0,2,2,68.0,2015,7,3,18
City Hotel,PRT,1,0.0,0,Groups,TA/TO,12,0,A,A,1,2,2,60.0,2015,7,3,22
City Hotel,PRT,3,0.0,0,Groups,TA/TO,12,0,A,A,1,2,2,84.0,2015,7,3,22
City Hotel,PRT,2,0.0,0,Groups,TA/TO,12,0,A,A,1,2,3,62.0,2015,7,3,23
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,118,1,A,A,0,2,0,85.5,2015,4,2,16
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,82,1,B,B,0,2,2,76.5,2015,7,3,12
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,96,1,A,A,1,3,5,80.7,2015,6,2,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,108,1,A,A,0,4,7,76.5,2015,7,3,11
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,119,1,A,A,0,1,0,68.0,2015,7,3,9
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,119,1,A,A,0,1,0,76.5,2015,7,3,9
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,90,0,A,A,1,1,1,46.66,2015,7,3,22
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,62,0,A,A,0,1,3,104.0,2015,7,3,20
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,67,1,A,A,0,3,8,76.5,2015,7,3,20
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,106,1,A,A,0,0,2,55.08,2015,5,2,25
City Hotel,PRT,2,0.0,0,Groups,TA/TO,20,0,A,D,0,0,2,62.0,2015,7,3,24
City Hotel,PRT,2,0.0,0,Groups,TA/TO,20,0,A,A,0,0,2,62.0,2015,7,3,24
City Hotel,PRT,3,0.0,0,Groups,TA/TO,20,0,A,A,0,0,2,84.0,2015,7,3,24
City Hotel,PRT,2,0.0,0,Groups,TA/TO,22,1,A,A,0,0,2,62.0,2015,7,3,2
City Hotel,PRT,2,0.0,0,Groups,TA/TO,20,1,A,A,0,0,2,62.0,2015,7,3,17
City Hotel,PRT,1,0.0,0,Groups,TA/TO,20,0,A,A,0,0,2,0.0,2015,7,3,24
City Hotel,PRT,1,0.0,0,Groups,TA/TO,20,0,A,A,0,0,2,60.0,2015,7,3,24
City Hotel,PRT,2,0.0,0,Groups,TA/TO,20,0,A,A,7,0,2,62.0,2015,7,3,24
City Hotel,PRT,2,0.0,0,Groups,TA/TO,20,0,A,G,1,0,2,62.0,2015,7,3,24
City Hotel,PRT,3,0.0,0,Groups,TA/TO,20,0,A,A,1,0,2,84.0,2015,7,3,24
City Hotel,PRT,2,0.0,0,Direct,Direct,99,1,A,A,1,0,3,68.5,2015,7,3,22
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,112,1,A,A,0,0,4,76.5,2015,7,3,22
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,69,1,A,A,0,0,4,68.0,2015,6,2,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,96,1,A,A,0,1,4,76.5,2015,7,3,22
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,72,1,A,A,0,2,5,76.5,2015,7,3,18
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,69,1,A,A,0,2,5,76.5,2015,5,2,18
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,69,1,A,A,0,2,5,76.5,2015,5,2,18
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,111,0,A,A,1,0,2,55.96,2015,7,3,24
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,93,1,A,A,0,0,2,76.5,2015,4,2,24
City Hotel,PRT,2,0.0,0,Groups,TA/TO,132,0,A,A,0,0,1,90.0,2015,7,3,24
