hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,15,1,A,A,0,0,3,160.0,2017,6,2,11
City Hotel,ESP,3,0.0,0,Direct,Direct,101,1,D,D,1,0,3,245.5,2017,3,1,14
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,116,1,A,A,0,0,3,186.3,2017,3,1,16
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,118,1,A,A,0,0,3,117.0,2017,3,1,5
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,132,1,A,A,0,0,3,117.0,2017,2,1,18
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,186,1,D,D,0,0,3,166.5,2017,6,2,14
City Hotel,USA,2,0.0,0,Online TA,TA/TO,139,1,D,D,0,0,3,126.0,2017,6,2,22
City Hotel,SWE,3,0.0,0,Online TA,TA/TO,38,1,D,D,0,0,3,267.0,2017,5,2,15
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,41,1,D,D,0,0,3,170.0,2017,5,2,13
City Hotel,HRV,2,0.0,0,Online TA,TA/TO,117,1,A,A,0,0,3,117.0,2017,3,1,9
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,97,1,D,D,0,0,3,183.0,2017,4,2,7
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,119,1,A,A,0,0,3,99.0,2017,4,2,21
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,228,1,D,D,0,1,3,166.5,2017,1,1,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,52,1,A,A,0,1,3,130.0,2017,5,2,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,195,1,A,A,0,1,3,99.0,2017,1,1,12
City Hotel,ARE,2,0.0,0,Online TA,TA/TO,17,1,A,A,0,1,3,160.0,2017,6,2,10
City Hotel,HRV,2,0.0,0,Online TA,TA/TO,231,1,D,D,0,1,3,130.5,2017,11,4,11
City Hotel,ESP,1,0.0,0,Online TA,TA/TO,127,1,A,A,0,1,3,108.0,2017,3,1,7
City Hotel,ROU,2,0.0,0,Online TA,TA/TO,207,1,A,A,0,1,3,99.0,2017,1,1,12
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,93,1,A,A,0,2,3,99.0,2017,6,2,5
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,93,1,A,A,0,2,3,99.0,2017,5,2,10
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,96,1,A,A,0,0,1,126.0,2017,6,2,1
City Hotel,PRT,1,0.0,0,Direct,Direct,94,1,A,A,0,0,1,111.0,2017,3,1,24
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,137,1,A,A,0,0,2,125.0,2017,2,1,6
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,160,1,D,D,0,0,2,127.8,2017,6,2,13
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,115,1,A,A,0,0,2,108.0,2017,5,2,4
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,9,1,A,A,0,0,2,131.2,2017,6,2,16
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,115,1,A,A,0,0,2,108.0,2017,5,2,22
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,59,1,A,A,0,0,2,130.0,2017,4,2,30
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,126,1,A,A,0,0,2,117.0,2017,6,2,15
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,227,1,A,A,0,0,2,99.0,2017,11,4,10
City Hotel,NOR,2,0.0,0,Online TA,TA/TO,322,1,A,A,0,0,2,109.8,2017,1,1,25
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,115,1,A,A,0,0,2,108.0,2017,3,1,23
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,196,1,A,A,0,0,2,125.0,2017,2,1,6
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,114,1,E,E,1,0,2,198.0,2017,3,1,2
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,13,1,A,A,0,0,2,160.0,2017,6,2,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,114,1,A,A,1,0,2,126.0,2017,3,1,2
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,126,1,A,A,0,0,2,117.0,2017,6,2,12
City Hotel,MDV,2,1.0,0,Online TA,TA/TO,16,1,A,A,0,0,2,200.0,2017,6,2,16
City Hotel,PRT,2,0.0,0,Groups,TA/TO,233,1,A,A,0,1,2,105.0,2017,4,2,21
City Hotel,LUX,2,0.0,0,Online TA,TA/TO,53,1,A,A,0,1,2,126.67,2017,6,2,15
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,162,1,D,D,0,1,2,127.8,2017,5,2,20
City Hotel,HRV,2,0.0,0,Online TA,TA/TO,58,1,D,D,2,1,2,156.67,2017,4,2,26
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,174,1,E,E,0,1,2,189.0,2017,12,4,31
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,123,1,A,A,0,0,2,99.0,2017,3,1,5
City Hotel,HRV,2,0.0,0,Online TA,TA/TO,58,1,A,A,0,1,2,126.67,2017,4,2,27
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,162,1,D,D,2,1,2,163.8,2017,2,1,2
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,177,1,D,D,0,1,2,130.5,2017,1,1,4
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,53,1,A,A,0,1,2,126.67,2017,5,2,18
City Hotel,PRT,2,0.0,0,Groups,TA/TO,263,1,A,A,0,2,2,95.0,2017,4,2,5
City Hotel,PRT,1,0.0,0,Groups,TA/TO,263,1,A,A,1,2,2,95.0,2017,4,2,5
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,261,1,D,D,0,2,2,130.5,2017,1,1,9
City Hotel,SVK,2,2.0,0,Online TA,TA/TO,158,1,F,F,0,2,2,198.0,2017,5,2,5
City Hotel,PRT,2,0.0,0,Groups,TA/TO,42,1,A,A,0,2,2,95.0,2017,6,2,22
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,161,1,D,D,0,2,3,127.8,2017,1,1,24
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,324,1,F,F,0,2,4,239.1,2017,9,3,22
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,208,1,A,A,0,2,5,99.0,2017,5,2,14
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,161,1,D,D,0,2,5,127.8,2017,1,1,17
City Hotel,PRT,2,0.0,0,Groups,TA/TO,149,1,A,A,0,0,1,130.0,2017,6,2,23
City Hotel,PRT,2,0.0,0,Groups,TA/TO,149,1,A,A,0,0,1,130.0,2017,2,1,6
City Hotel,PRT,1,0.0,0,Direct,Direct,35,1,A,A,0,0,1,65.0,2017,6,2,16
City Hotel,PRT,1,0.0,0,Groups,TA/TO,149,1,A,A,0,0,1,120.0,2017,6,2,23
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,195,1,D,D,0,1,1,130.5,2017,5,2,15
City Hotel,PRT,2,0.0,0,Groups,TA/TO,129,1,A,A,0,2,1,130.0,2017,2,1,15
City Hotel,PRT,1,0.0,0,Groups,TA/TO,129,1,A,A,0,2,1,120.0,2017,2,1,15
City Hotel,PRT,2,0.0,0,Groups,TA/TO,155,1,A,A,0,2,1,130.0,2017,2,1,15
City Hotel,CHN,3,0.0,0,Online TA,TA/TO,161,1,D,D,0,2,1,147.42,2017,2,1,15
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,319,1,A,A,0,2,1,90.0,2017,11,4,23
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,57,1,F,F,0,1,1,230.0,2017,5,2,4
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,115,1,E,E,0,2,1,198.0,2017,4,2,1
City Hotel,PRT,1,0.0,0,Groups,TA/TO,155,1,A,A,0,2,1,120.0,2017,2,1,15
City Hotel,NOR,2,0.0,0,Online TA,TA/TO,124,1,E,E,0,2,2,153.0,2017,2,1,24
City Hotel,BEL,3,0.0,0,Online TA,TA/TO,219,1,D,D,0,2,2,166.5,2017,3,1,17
City Hotel,NOR,2,0.0,0,Online TA,TA/TO,120,1,E,E,0,2,2,153.0,2017,2,1,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,265,1,A,A,0,4,8,112.87,2017,6,2,24
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,265,1,A,A,1,4,8,114.08,2017,10,4,2
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,265,1,A,A,0,4,8,116.93,2017,10,4,2
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,23,1,D,D,0,1,0,160.0,2017,6,2,5
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,1,0,160.0,2017,6,2,7
City Hotel,AUS,2,0.0,0,Online TA,TA/TO,174,1,D,D,0,1,0,130.5,2017,5,2,14
City Hotel,ZAF,2,2.0,0,Online TA,TA/TO,210,1,F,F,0,1,0,189.0,2017,1,1,23
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,396,1,A,B,1,2,0,80.0,2017,5,2,24
City Hotel,MYT,2,0.0,0,Online TA,TA/TO,200,1,A,A,0,2,0,99.0,2017,5,2,4
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,396,1,A,A,0,2,0,122.4,2017,6,2,22
City Hotel,CN,2,3.0,0,Direct,Direct,109,1,G,G,0,2,1,255.0,2017,4,2,3
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,196,1,A,A,0,2,1,117.0,2017,12,4,13
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,172,1,D,D,0,4,7,126.0,2017,1,1,4
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,350,1,A,A,0,1,0,99.0,2017,10,4,22
City Hotel,JEY,2,2.0,0,Online TA,TA/TO,97,1,F,F,0,1,0,230.0,2017,3,1,21
City Hotel,USA,3,0.0,0,Direct,Direct,64,1,F,F,0,1,0,265.0,2017,4,2,27
City Hotel,PRT,2,0.0,0,Groups,TA/TO,213,1,A,A,0,1,1,115.0,2017,11,4,25
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,260,1,D,D,0,1,1,164.7,2017,10,4,18
City Hotel,POL,2,2.0,0,Online TA,TA/TO,199,1,F,F,1,1,1,189.0,2017,4,2,20
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,198,1,A,A,0,1,1,117.0,2017,3,1,3
City Hotel,PRT,2,0.0,0,Groups,TA/TO,272,1,A,A,0,1,1,115.0,2017,11,4,25
City Hotel,BRA,2,1.0,0,Online TA,TA/TO,168,1,A,A,0,1,1,135.0,2017,4,2,6
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,70,1,A,A,0,1,1,89.1,2017,4,2,17
City Hotel,LUX,2,0.0,0,Online TA,TA/TO,27,1,D,D,0,1,1,159.5,2017,6,2,2
City Hotel,BRA,3,0.0,0,Online TA,TA/TO,145,1,E,E,0,1,2,189.0,2017,2,1,1
City Hotel,PRT,2,0.0,0,Corporate,Corporate,24,1,A,A,0,1,2,100.0,2017,6,2,21
City Hotel,DNK,1,0.0,0,Online TA,TA/TO,127,1,A,A,0,1,2,108.0,2017,2,1,21
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,29,1,G,G,0,1,2,226.84,2017,5,2,28
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,177,1,A,A,0,1,2,153.0,2017,1,1,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,281,1,A,A,0,1,2,117.0,2017,2,1,28
City Hotel,ITA,1,1.0,0,Online TA,TA/TO,129,1,A,D,1,1,2,99.0,2017,6,2,26
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,177,1,D,D,0,1,2,220.5,2017,1,1,4
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,137,1,E,E,0,1,3,153.0,2017,2,1,13
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,105,1,A,A,0,1,3,126.0,2017,4,2,30
City Hotel,IRL,2,0.0,0,Direct,Direct,98,1,A,A,0,1,3,108.0,2017,3,1,24
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,161,1,D,D,0,1,3,126.13,2017,5,2,26
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,99,1,A,A,0,1,3,126.0,2017,4,2,6
City Hotel,ESP,2,2.0,0,Online TA,TA/TO,159,1,F,F,0,1,3,252.0,2017,1,1,31
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,152,1,D,D,0,1,3,126.0,2017,4,2,26
City Hotel,FRA,1,0.0,0,Online TA,TA/TO,131,1,A,A,0,1,3,108.0,2017,2,1,15
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,100,1,A,A,0,1,3,108.0,2017,3,1,30
City Hotel,POL,3,0.0,0,Online TA,TA/TO,145,1,D,D,0,1,4,162.0,2017,2,1,26
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,203,1,A,A,0,2,5,96.17,2017,12,4,28
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,175,1,A,A,0,2,5,96.17,2017,5,2,1
City Hotel,HRV,2,0.0,0,Online TA,TA/TO,154,1,D,D,0,2,5,123.17,2017,1,1,30
City Hotel,BRA,2,2.0,0,Direct,Direct,31,1,G,G,0,3,7,273.7,2017,5,2,28
City Hotel,PRT,2,0.0,0,Corporate,Corporate,25,1,A,A,0,0,1,100.0,2017,6,2,2
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,42,1,A,A,0,0,1,129.0,2017,5,2,18
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,146,1,A,A,0,0,1,117.0,2017,3,1,19
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,146,1,D,D,0,0,1,162.0,2017,3,1,19
City Hotel,CN,2,0.0,0,Online TA,TA/TO,246,1,A,A,0,0,1,117.0,2017,11,4,7
City Hotel,POL,3,0.0,0,Online TA,TA/TO,34,1,E,E,0,0,1,189.0,2017,6,2,13
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,30,1,A,A,0,0,2,113.5,2017,6,2,26
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,28,1,A,A,0,0,2,129.5,2017,5,2,30
City Hotel,MAC,2,0.0,0,Online TA,TA/TO,74,1,A,A,0,0,2,108.0,2017,4,2,30
City Hotel,NLD,3,0.0,0,Online TA,TA/TO,83,1,D,D,0,0,2,190.0,2017,4,2,5
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,0,2,110.0,2017,6,2,27
City Hotel,USA,2,0.0,0,Direct,Direct,25,1,E,E,0,0,2,140.0,2017,6,2,26
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,145,1,D,D,0,0,3,126.0,2017,2,1,10
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,167,1,A,A,0,0,3,99.0,2017,5,2,11
City Hotel,AUS,2,0.0,0,Online TA,TA/TO,144,1,E,E,0,0,3,153.0,2017,5,2,14
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,172,1,A,A,0,0,3,99.0,2017,1,1,16
City Hotel,POL,2,0.0,0,Online TA,TA/TO,57,1,A,A,0,0,3,120.0,2017,6,2,6
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,138,1,A,A,0,0,3,117.0,2017,2,1,12
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,74,1,A,A,0,0,3,120.0,2017,4,2,24
City Hotel,AUS,2,0.0,0,Online TA,TA/TO,26,1,A,A,0,0,3,126.33,2017,6,2,3
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,0,3,133.33,2017,5,2,10
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,45,1,A,A,0,0,3,140.0,2017,5,2,16
City Hotel,AUS,2,0.0,0,Online TA,TA/TO,224,1,A,A,0,0,3,117.0,2017,12,4,12
City Hotel,IDN,2,0.0,0,Online TA,TA/TO,27,1,A,A,0,0,3,126.33,2017,6,2,21
City Hotel,DEU,3,0.0,0,Online TA,TA/TO,349,1,D,D,0,0,3,142.2,2017,7,3,14
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,138,1,A,A,0,0,3,117.0,2017,2,1,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,74,1,A,A,0,0,3,112.0,2017,4,2,14
City Hotel,NLD,1,0.0,0,Online TA,TA/TO,35,1,A,A,0,0,3,123.0,2017,6,2,16
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,125,1,A,A,0,0,3,75.24,2017,2,1,26
City Hotel,AUS,2,0.0,0,Online TA,TA/TO,8,1,A,A,0,0,3,146.67,2017,6,2,24
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,84,1,A,A,0,0,3,120.0,2017,4,2,6
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,39,1,A,A,0,0,3,123.0,2017,5,2,29
City Hotel,RUS,2,1.0,0,Online TA,TA/TO,5,1,A,A,0,0,3,186.67,2017,6,2,24
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,68,1,A,A,0,0,3,120.0,2017,4,2,20
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,59,1,A,A,0,0,4,120.0,2017,4,2,29
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,168,1,A,A,0,0,4,83.16,2017,1,1,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,68,1,A,A,0,0,4,96.0,2017,6,2,19
City Hotel,SAU,2,0.0,0,Online TA,TA/TO,51,1,A,A,0,0,4,135.0,2017,5,2,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,141,1,A,A,0,0,4,99.0,2017,2,1,23
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,137,1,A,A,0,0,4,99.0,2017,3,1,29
City Hotel,FRA,2,0.0,0,Direct,Direct,137,1,A,A,0,0,4,99.0,2017,5,2,13
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,131,1,A,A,0,0,5,97.02,2017,2,1,21
City Hotel,PRT,1,0.0,0,Groups,TA/TO,141,1,A,A,0,2,5,130.0,2017,2,1,6
City Hotel,PRT,1,0.0,0,Groups,TA/TO,214,1,A,A,0,2,5,130.0,2017,2,1,6
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,142,1,A,A,0,0,1,125.0,2017,2,1,6
City Hotel,PRT,2,0.0,0,Corporate,Corporate,26,1,A,A,0,0,1,100.0,2017,6,2,2
City Hotel,PRT,2,0.0,0,Corporate,Corporate,9,1,A,A,0,0,1,100.0,2017,6,2,21
City Hotel,PRT,1,0.0,0,Aviation,Corporate,0,1,A,A,0,0,1,95.0,2017,6,2,28
City Hotel,USA,2,0.0,0,Direct,Direct,14,1,D,D,0,0,1,118.2,2017,6,2,26
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,201,1,A,A,0,0,1,125.0,2017,2,1,6
City Hotel,PRT,2,0.0,0,Corporate,Corporate,26,1,A,A,0,0,1,100.0,2017,6,2,21
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,52,1,A,A,0,0,2,120.0,2017,5,2,9
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,170,1,A,A,0,0,2,117.0,2017,6,2,7
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,49,1,A,A,0,0,2,83.6,2017,6,2,21
City Hotel,FRA,1,0.0,0,Online TA,TA/TO,63,1,A,A,0,0,2,120.0,2017,5,2,23
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,99,1,A,A,0,0,2,144.0,2017,6,2,22
City Hotel,PRT,2,0.0,0,Groups,TA/TO,368,1,A,A,0,0,3,90.0,2017,6,2,6
City Hotel,USA,3,0.0,0,Online TA,TA/TO,272,1,D,D,0,0,3,149.4,2017,6,2,28
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,256,1,A,A,2,0,3,121.33,2017,4,2,20
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,178,1,A,A,0,0,3,117.0,2017,1,1,24
City Hotel,IRL,3,0.0,0,Online TA,TA/TO,32,1,D,D,0,0,3,216.67,2017,5,2,27
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,104,1,A,A,0,0,3,108.0,2017,6,2,13
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,21,1,D,D,2,0,3,230.0,2017,6,2,18
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,84,1,A,A,0,0,3,120.0,2017,4,2,28
City Hotel,DEU,2,1.0,0,Online TA,TA/TO,250,1,A,A,2,0,3,135.0,2017,1,1,22
City Hotel,PRT,1,0.0,0,Groups,TA/TO,368,1,A,A,0,0,3,80.0,2017,6,2,6
City Hotel,NOR,2,1.0,0,Online TA,TA/TO,142,1,A,A,0,0,3,135.0,2017,5,2,14
City Hotel,RUS,2,1.0,0,Online TA,TA/TO,309,1,A,A,0,0,3,129.6,2017,2,1,17
City Hotel,USA,2,0.0,0,Online TA,TA/TO,272,1,A,A,0,0,3,117.0,2017,6,2,28
City Hotel,PRT,2,0.0,0,Groups,TA/TO,215,1,A,A,0,0,4,110.0,2017,11,4,25
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,62,1,D,D,0,0,4,150.0,2017,6,2,5
City Hotel,PRT,2,0.0,0,Groups,TA/TO,286,1,A,A,0,0,4,110.0,2017,11,4,25
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,91,1,A,A,0,0,4,120.0,2017,3,1,29
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,103,1,A,A,0,0,4,126.0,2017,5,2,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,15,1,A,A,0,0,4,144.0,2017,6,2,16
City Hotel,FRA,2,2.0,0,Online TA,TA/TO,111,1,F,F,0,0,1,230.0,2017,3,1,14
City Hotel,FRA,1,1.0,0,Direct,Direct,107,1,B,B,2,0,1,121.5,2017,3,1,24
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,120,1,D,D,3,0,1,171.0,2017,3,1,9
City Hotel,FRA,1,0.0,1,Direct,Direct,106,1,B,B,1,0,1,121.5,2017,3,1,25
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,107,1,D,D,0,0,1,171.0,2017,3,1,14
City Hotel,FRA,2,0.0,0,Direct,Direct,106,1,B,B,0,0,1,121.5,2017,3,1,25
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,120,1,D,D,1,0,1,171.0,2017,3,1,9
City Hotel,FRA,2,2.0,0,Online TA,TA/TO,121,1,F,F,0,0,1,230.0,2017,2,1,28
City Hotel,FRA,2,0.0,0,Direct,Direct,107,1,B,B,1,0,1,176.1,2017,3,1,24
City Hotel,FRA,2,2.0,0,Online TA,TA/TO,121,1,F,F,0,0,1,230.0,2017,3,1,1
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,107,1,D,D,0,0,1,171.0,2017,3,1,14
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,120,1,A,A,3,0,1,126.0,2017,3,1,9
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,107,1,A,A,0,0,1,126.0,2017,3,1,14
City Hotel,USA,2,0.0,0,Online TA,TA/TO,36,1,A,A,0,0,1,160.0,2017,5,2,26
City Hotel,PRT,2,0.0,0,Corporate,Corporate,20,1,A,A,0,0,1,95.0,2017,6,2,29
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,200,1,A,A,0,0,2,99.0,2017,12,4,11
City Hotel,USA,2,0.0,0,Online TA,TA/TO,0,1,A,D,1,0,2,117.0,2017,6,2,29
City Hotel,NOR,2,2.0,0,Online TA,TA/TO,97,1,F,F,0,0,2,230.0,2017,6,2,18
City Hotel,USA,3,0.0,0,Online TA,TA/TO,0,1,D,D,0,0,2,149.4,2017,6,2,29
City Hotel,NOR,2,2.0,0,Online TA,TA/TO,108,1,F,F,0,0,2,230.0,2017,3,1,22
City Hotel,SAU,2,0.0,0,Online TA,TA/TO,135,1,D,D,0,0,2,126.0,2017,2,1,19
City Hotel,NOR,2,2.0,0,Online TA,TA/TO,98,1,F,F,0,0,2,230.0,2017,3,1,23
City Hotel,USA,2,2.0,0,Online TA,TA/TO,185,1,F,F,2,0,3,192.7,2017,1,1,3
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,55,1,G,G,0,0,3,234.96,2017,5,2,14
City Hotel,USA,1,0.0,0,Direct,Direct,125,1,A,A,2,0,3,95.7,2017,6,2,13
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,144,1,E,E,0,0,3,149.7,2017,2,1,6
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,133,1,A,A,0,0,3,113.7,2017,4,2,12
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,71,1,A,A,0,0,3,120.0,2017,6,2,21
City Hotel,USA,2,0.0,0,Direct,Direct,125,1,D,D,0,0,3,118.2,2017,5,2,24
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,134,1,A,A,0,0,3,95.7,2017,2,1,15
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,170,1,A,A,0,0,3,95.7,2017,1,1,14
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,129,1,A,A,0,0,3,95.7,2017,3,1,8
City Hotel,ISR,2,0.0,0,Online TA,TA/TO,163,1,D,D,0,0,3,122.7,2017,6,2,2
City Hotel,DEU,2,0.0,0,Direct,Direct,134,1,A,A,0,0,3,95.7,2017,2,1,20
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,89,1,A,A,0,1,3,120.0,2017,4,2,27
City Hotel,ISR,2,0.0,0,Online TA,TA/TO,145,1,D,D,0,1,3,121.05,2017,2,1,8
City Hotel,NOR,2,0.0,0,Online TA,TA/TO,144,1,D,D,0,1,3,121.05,2017,6,2,5
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,102,1,A,A,0,1,3,126.0,2017,3,1,19
City Hotel,NOR,2,0.0,0,Online TA,TA/TO,142,1,A,A,0,1,3,94.05,2017,2,1,25
City Hotel,GBR,2,1.0,0,Online TA,TA/TO,102,1,A,A,0,1,3,144.0,2017,3,1,19
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,159,1,D,D,0,2,3,120.06,2017,1,1,30
City Hotel,USA,1,0.0,0,Online TA,TA/TO,96,1,A,A,0,2,3,120.0,2017,3,1,28
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,123,1,D,D,0,2,3,120.06,2017,3,1,6
City Hotel,BRA,3,0.0,0,Online TA,TA/TO,158,1,D,D,0,2,3,156.06,2017,6,2,22
City Hotel,BEL,2,0.0,0,Direct,Direct,128,1,A,A,0,2,3,93.06,2017,2,1,25
City Hotel,BRA,3,0.0,0,Online TA,TA/TO,162,1,D,D,0,2,4,155.4,2017,5,2,5
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,162,1,D,D,0,2,4,128.4,2017,2,1,12
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,158,1,D,D,0,2,5,154.93,2017,5,2,16
City Hotel,PRT,2,0.0,0,Groups,TA/TO,135,1,A,A,0,0,1,130.0,2017,2,1,15
City Hotel,PRT,1,0.0,0,Groups,TA/TO,135,1,A,A,0,0,1,120.0,2017,2,1,15
City Hotel,PRT,1,0.0,0,Groups,TA/TO,161,1,A,A,0,0,1,120.0,2017,2,1,15
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,354,1,A,A,0,0,1,99.0,2017,10,4,22
City Hotel,BRA,3,0.0,0,Online TA,TA/TO,101,1,D,D,0,0,1,135.0,2017,4,2,24
City Hotel,PRT,2,0.0,0,Groups,TA/TO,161,1,A,A,0,0,1,130.0,2017,2,1,15
